settlement_date,settlement_period,period_start_utc,embedded_wind_mw,embedded_solar_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2020-01-02,12,2020-01-02T05:30:00Z,3401,0,6465,13040
2020-01-02,13,2020-01-02T06:00:00Z,3382,0,6465,13040
2020-01-02,14,2020-01-02T06:30:00Z,3370,0,6465,13040
2020-01-02,15,2020-01-02T07:00:00Z,3489,0,6465,13040
2020-01-02,16,2020-01-02T07:30:00Z,3605,0,6465,13040
2020-01-02,17,2020-01-02T08:00:00Z,3759,0,6465,13040
2020-01-02,18,2020-01-02T08:30:00Z,3890,75,6465,13040
2020-01-02,19,2020-01-02T09:00:00Z,3890,287,6465,13040
2020-01-02,20,2020-01-02T09:30:00Z,3866,500,6465,13040
2020-01-02,21,2020-01-02T10:00:00Z,3994,865,6465,13040
2020-01-02,22,2020-01-02T10:30:00Z,4091,749,6465,13040
2020-01-02,23,2020-01-02T11:00:00Z,4211,765,6465,13040
2020-01-02,24,2020-01-02T11:30:00Z,4277,784,6465,13040
2020-01-02,25,2020-01-02T12:00:00Z,4354,683,6465,13040
2020-01-02,26,2020-01-02T12:30:00Z,4418,560,6465,13040
2020-01-02,27,2020-01-02T13:00:00Z,4406,450,6465,13040
2020-01-02,28,2020-01-02T13:30:00Z,4388,386,6465,13040
2020-01-02,29,2020-01-02T14:00:00Z,4348,264,6465,13040
2020-01-02,30,2020-01-02T14:30:00Z,4272,138,6465,13040
2020-01-02,31,2020-01-02T15:00:00Z,4348,29,6465,13040
2020-01-02,32,2020-01-02T15:30:00Z,4389,2,6465,13040
2020-01-02,33,2020-01-02T16:00:00Z,4394,0,6465,13040
2020-01-02,34,2020-01-02T16:30:00Z,4353,0,6465,13040
2020-01-02,35,2020-01-02T17:00:00Z,4306,0,6465,13040
2020-01-02,36,2020-01-02T17:30:00Z,4222,0,6465,13040
2020-01-02,37,2020-01-02T18:00:00Z,4291,0,6465,13040
2020-01-02,38,2020-01-02T18:30:00Z,4307,0,6465,13040
2020-01-02,39,2020-01-02T19:00:00Z,4244,0,6465,13040
2020-01-02,40,2020-01-02T19:30:00Z,4149,0,6465,13040
2020-01-02,41,2020-01-02T20:00:00Z,4059,0,6465,13040
2020-01-02,42,2020-01-02T20:30:00Z,3898,0,6465,13040
2020-01-02,43,2020-01-02T21:00:00Z,3894,0,6465,13040
2020-01-02,44,2020-01-02T21:30:00Z,3829,0,6465,13040
2020-01-02,45,2020-01-02T22:00:00Z,3817,0,6465,13040
2020-01-02,46,2020-01-02T22:30:00Z,3745,0,6465,13040
2020-01-02,47,2020-01-02T23:00:00Z,3576,0,6465,13040
2020-01-02,48,2020-01-02T23:30:00Z,3386,0,6465,13041
2020-01-03,1,2020-01-03T00:00:00Z,3196,0,6465,13041
2020-01-03,2,2020-01-03T00:30:00Z,3006,0,6465,13041
2020-01-03,3,2020-01-03T01:00:00Z,2851,0,6465,13041
2020-01-03,4,2020-01-03T01:30:00Z,2715,0,6465,13041
2020-01-03,5,2020-01-03T02:00:00Z,2545,0,6465,13041
2020-01-03,6,2020-01-03T02:30:00Z,2391,0,6465,13041
2020-01-03,7,2020-01-03T03:00:00Z,2409,0,6465,13041
2020-01-03,8,2020-01-03T03:30:00Z,2456,0,6465,13041
2020-01-03,9,2020-01-03T04:00:00Z,2399,0,6465,13041
2020-01-03,10,2020-01-03T04:30:00Z,2360,0,6465,13041
2020-01-03,11,2020-01-03T05:00:00Z,2415,0,6465,13041
2020-01-03,12,2020-01-03T05:30:00Z,2527,0,6465,13041
2020-01-03,13,2020-01-03T06:00:00Z,2508,0,6465,13041
2020-01-03,14,2020-01-03T06:30:00Z,2510,0,6465,13041
2020-01-03,15,2020-01-03T07:00:00Z,2514,0,6465,13041
2020-01-03,16,2020-01-03T07:30:00Z,2550,0,6465,13041
2020-01-03,17,2020-01-03T08:00:00Z,2573,0,6465,13041
2020-01-03,18,2020-01-03T08:30:00Z,2594,52,6465,13041
2020-01-03,19,2020-01-03T09:00:00Z,2519,239,6465,13041
2020-01-03,20,2020-01-03T09:30:00Z,2492,558,6465,13041
2020-01-03,21,2020-01-03T10:00:00Z,2491,1054,6465,13041
2020-01-03,22,2020-01-03T10:30:00Z,2527,1766,6465,13041
2020-01-03,23,2020-01-03T11:00:00Z,2652,2510,6465,13041
2020-01-03,24,2020-01-03T11:30:00Z,2789,2794,6465,13041
2020-01-03,25,2020-01-03T12:00:00Z,2882,3116,6465,13041
2020-01-03,26,2020-01-03T12:30:00Z,2960,3297,6465,13041
2020-01-03,27,2020-01-03T13:00:00Z,2893,2964,6465,13041
2020-01-03,28,2020-01-03T13:30:00Z,2825,2675,6465,13041
2020-01-03,29,2020-01-03T14:00:00Z,2830,2259,6465,13041
2020-01-03,30,2020-01-03T14:30:00Z,2828,1568,6465,13041
2020-01-03,31,2020-01-03T15:00:00Z,2712,702,6465,13041
2020-01-03,32,2020-01-03T15:30:00Z,2623,105,6465,13041
2020-01-03,33,2020-01-03T16:00:00Z,2633,0,6465,13041
2020-01-03,34,2020-01-03T16:30:00Z,2664,0,6465,13041
2020-01-03,35,2020-01-03T17:00:00Z,2660,0,6465,13041
2020-01-03,36,2020-01-03T17:30:00Z,2683,0,6465,13041
2020-01-03,37,2020-01-03T18:00:00Z,2691,0,6465,13041
2020-01-03,38,2020-01-03T18:30:00Z,2708,0,6465,13041
2020-01-03,39,2020-01-03T19:00:00Z,2685,0,6465,13041
2020-01-03,40,2020-01-03T19:30:00Z,2662,0,6465,13041
2020-01-03,41,2020-01-03T20:00:00Z,2717,0,6465,13041
2020-01-03,42,2020-01-03T20:30:00Z,2771,0,6465,13041
2020-01-03,43,2020-01-03T21:00:00Z,2807,0,6465,13041
2020-01-03,44,2020-01-03T21:30:00Z,2846,0,6465,13041
2020-01-03,45,2020-01-03T22:00:00Z,2903,0,6465,13041
2020-01-03,46,2020-01-03T22:30:00Z,2957,0,6465,13041
2020-01-03,47,2020-01-03T23:00:00Z,2921,0,6465,13041
2020-01-03,48,2020-01-03T23:30:00Z,2880,0,6465,13041
2020-01-04,1,2020-01-04T00:00:00Z,2950,0,6465,13041
2020-01-04,2,2020-01-04T00:30:00Z,3020,0,6465,13041
2020-01-04,3,2020-01-04T01:00:00Z,3063,0,6465,13041
2020-01-04,4,2020-01-04T01:30:00Z,3099,0,6465,13041
2020-01-04,5,2020-01-04T02:00:00Z,3174,0,6465,13041
2020-01-04,6,2020-01-04T02:30:00Z,3229,0,6465,13041
2020-01-04,7,2020-01-04T03:00:00Z,3251,0,6465,13041
2020-01-04,8,2020-01-04T03:30:00Z,3259,0,6465,13041
2020-01-04,9,2020-01-04T04:00:00Z,3291,0,6465,13041
2020-01-04,10,2020-01-04T04:30:00Z,3307,0,6465,13041
2020-01-04,11,2020-01-04T05:00:00Z,3224,0,6465,13041
2020-01-04,12,2020-01-04T05:30:00Z,3131,0,6465,13041
2020-01-04,13,2020-01-04T06:00:00Z,3092,0,6465,13041
2020-01-04,14,2020-01-04T06:30:00Z,3056,0,6465,13041
2020-01-04,15,2020-01-04T07:00:00Z,2933,0,6465,13041
2020-01-04,16,2020-01-04T07:30:00Z,2800,0,6465,13041
2020-01-04,17,2020-01-04T08:00:00Z,2720,3,6465,13041
2020-01-04,18,2020-01-04T08:30:00Z,2650,173,6465,13041
2020-01-04,19,2020-01-04T09:00:00Z,2678,497,6465,13041
2020-01-04,20,2020-01-04T09:30:00Z,2713,677,6465,13041
2020-01-04,21,2020-01-04T10:00:00Z,2724,976,6465,13041
2020-01-04,22,2020-01-04T10:30:00Z,2733,1385,6465,13041
2020-01-04,23,2020-01-04T11:00:00Z,2669,1934,6465,13041
2020-01-04,24,2020-01-04T11:30:00Z,2612,2271,6465,13041
2020-01-04,25,2020-01-04T12:00:00Z,2619,2612,6465,13041
2020-01-04,26,2020-01-04T12:30:00Z,2642,2422,6465,13041
2020-01-04,27,2020-01-04T13:00:00Z,2504,2206,6465,13041
2020-01-04,28,2020-01-04T13:30:00Z,2383,1614,6465,13041
2020-01-04,29,2020-01-04T14:00:00Z,2232,1078,6465,13041
2020-01-04,30,2020-01-04T14:30:00Z,2102,553,6465,13041
2020-01-04,31,2020-01-04T15:00:00Z,2028,253,6465,13041
2020-01-04,32,2020-01-04T15:30:00Z,1995,50,6465,13041
2020-01-04,33,2020-01-04T16:00:00Z,1866,0,6465,13041
2020-01-04,34,2020-01-04T16:30:00Z,1767,0,6465,13041
2020-01-04,35,2020-01-04T17:00:00Z,1719,0,6465,13041
2020-01-04,36,2020-01-04T17:30:00Z,1698,0,6465,13041
2020-01-04,37,2020-01-04T18:00:00Z,1666,0,6465,13041
2020-01-04,38,2020-01-04T18:30:00Z,1657,0,6465,13041
2020-01-04,39,2020-01-04T19:00:00Z,1619,0,6465,13041
2020-01-04,40,2020-01-04T19:30:00Z,1608,0,6465,13041
2020-01-04,41,2020-01-04T20:00:00Z,1665,0,6465,13041
2020-01-04,42,2020-01-04T20:30:00Z,1744,0,6465,13041
2020-01-04,43,2020-01-04T21:00:00Z,1824,0,6465,13041
2020-01-04,44,2020-01-04T21:30:00Z,1915,0,6465,13041
2020-01-04,45,2020-01-04T22:00:00Z,1945,0,6465,13041
2020-01-04,46,2020-01-04T22:30:00Z,1998,0,6465,13041
2020-01-04,47,2020-01-04T23:00:00Z,2046,0,6465,13041
2020-01-04,48,2020-01-04T23:30:00Z,2117,0,6465,13041
2020-01-05,1,2020-01-05T00:00:00Z,2103,0,6465,13041
2020-01-05,2,2020-01-05T00:30:00Z,2105,0,6465,13041
2020-01-05,3,2020-01-05T01:00:00Z,2109,0,6465,13041
2020-01-05,4,2020-01-05T01:30:00Z,2132,0,6465,13041
2020-01-05,5,2020-01-05T02:00:00Z,2165,0,6465,13041
2020-01-05,6,2020-01-05T02:30:00Z,2224,0,6465,13041
2020-01-05,7,2020-01-05T03:00:00Z,2282,0,6465,13041
2020-01-05,8,2020-01-05T03:30:00Z,2359,0,6465,13041
2020-01-05,9,2020-01-05T04:00:00Z,2379,0,6465,13041
2020-01-05,10,2020-01-05T04:30:00Z,2404,0,6465,13041
2020-01-05,11,2020-01-05T05:00:00Z,2413,0,6465,13041
2020-01-05,12,2020-01-05T05:30:00Z,2459,0,6465,13041
2020-01-05,13,2020-01-05T06:00:00Z,2512,0,6465,13041
2020-01-05,14,2020-01-05T06:30:00Z,2578,0,6465,13041
2020-01-05,15,2020-01-05T07:00:00Z,2595,0,6465,13041
2020-01-05,16,2020-01-05T07:30:00Z,2641,0,6465,13041
2020-01-05,17,2020-01-05T08:00:00Z,2641,0,6465,13041
2020-01-05,18,2020-01-05T08:30:00Z,2641,47,6465,13041
2020-01-05,19,2020-01-05T09:00:00Z,2609,223,6465,13041
2020-01-05,20,2020-01-05T09:30:00Z,2584,486,6465,13041
2020-01-05,21,2020-01-05T10:00:00Z,2723,707,6465,13041
2020-01-05,22,2020-01-05T10:30:00Z,2837,865,6465,13041
2020-01-05,23,2020-01-05T11:00:00Z,2856,926,6465,13041
2020-01-05,24,2020-01-05T11:30:00Z,2865,989,6465,13041
2020-01-05,25,2020-01-05T12:00:00Z,2871,963,6465,13041
2020-01-05,26,2020-01-05T12:30:00Z,2890,790,6465,13041
2020-01-05,27,2020-01-05T13:00:00Z,2856,646,6465,13041
2020-01-05,28,2020-01-05T13:30:00Z,2818,552,6465,13041
2020-01-05,29,2020-01-05T14:00:00Z,2776,515,6465,13041
2020-01-05,30,2020-01-05T14:30:00Z,2741,430,6465,13041
2020-01-05,31,2020-01-05T15:00:00Z,2746,184,6465,13041
2020-01-05,32,2020-01-05T15:30:00Z,2752,24,6465,13041
2020-01-05,33,2020-01-05T16:00:00Z,2641,0,6465,13041
2020-01-05,34,2020-01-05T16:30:00Z,2529,0,6465,13041
2020-01-05,35,2020-01-05T17:00:00Z,2581,0,6465,13041
2020-01-05,36,2020-01-05T17:30:00Z,2624,0,6465,13041
2020-01-05,37,2020-01-05T18:00:00Z,2738,0,6465,13041
2020-01-05,38,2020-01-05T18:30:00Z,2874,0,6465,13041
2020-01-05,39,2020-01-05T19:00:00Z,2763,0,6465,13041
2020-01-05,40,2020-01-05T19:30:00Z,2680,0,6465,13041
2020-01-05,41,2020-01-05T20:00:00Z,2796,0,6465,13041
2020-01-05,42,2020-01-05T20:30:00Z,2916,0,6465,13041
2020-01-05,43,2020-01-05T21:00:00Z,2819,0,6465,13041
2020-01-05,44,2020-01-05T21:30:00Z,2709,0,6465,13041
2020-01-05,45,2020-01-05T22:00:00Z,2780,0,6465,13041
2020-01-05,46,2020-01-05T22:30:00Z,2844,0,6465,13041
2020-01-05,47,2020-01-05T23:00:00Z,2947,0,6465,13041
2020-01-05,48,2020-01-05T23:30:00Z,3019,0,6465,13041
2020-01-06,1,2020-01-06T00:00:00Z,3058,0,6465,13041
2020-01-06,2,2020-01-06T00:30:00Z,3075,0,6465,13041
2020-01-06,3,2020-01-06T01:00:00Z,3263,0,6465,13041
2020-01-06,4,2020-01-06T01:30:00Z,3440,0,6465,13041
2020-01-06,5,2020-01-06T02:00:00Z,3515,0,6465,13041
2020-01-06,6,2020-01-06T02:30:00Z,3584,0,6465,13041
2020-01-06,7,2020-01-06T03:00:00Z,3711,0,6465,13041
2020-01-06,8,2020-01-06T03:30:00Z,3819,0,6465,13041
2020-01-06,9,2020-01-06T04:00:00Z,3844,0,6465,13041
2020-01-06,10,2020-01-06T04:30:00Z,3844,0,6465,13041
2020-01-06,11,2020-01-06T05:00:00Z,3969,0,6465,13041
2020-01-06,12,2020-01-06T05:30:00Z,4061,0,6465,13041
2020-01-06,13,2020-01-06T06:00:00Z,4183,0,6465,13041
2020-01-06,14,2020-01-06T06:30:00Z,4248,0,6465,13041
2020-01-06,15,2020-01-06T07:00:00Z,4296,0,6465,13041
2020-01-06,16,2020-01-06T07:30:00Z,4281,0,6465,13041
2020-01-06,17,2020-01-06T08:00:00Z,4360,0,6465,13041
2020-01-06,18,2020-01-06T08:30:00Z,4372,17,6465,13041
2020-01-06,19,2020-01-06T09:00:00Z,4456,129,6465,13041
2020-01-06,20,2020-01-06T09:30:00Z,4481,330,6465,13041
2020-01-06,21,2020-01-06T10:00:00Z,4653,536,6465,13041
2020-01-06,22,2020-01-06T10:30:00Z,4751,726,6465,13041
2020-01-06,23,2020-01-06T11:00:00Z,4758,953,6465,13041
2020-01-06,24,2020-01-06T11:30:00Z,4708,992,6465,13041
2020-01-06,25,2020-01-06T12:00:00Z,4693,1058,6465,13041
2020-01-06,26,2020-01-06T12:30:00Z,4607,936,6465,13041
2020-01-06,27,2020-01-06T13:00:00Z,4524,782,6465,13041
2020-01-06,28,2020-01-06T13:30:00Z,4345,606,6465,13041
2020-01-06,29,2020-01-06T14:00:00Z,4341,398,6465,13041
2020-01-06,30,2020-01-06T14:30:00Z,4229,271,6465,13041
2020-01-06,31,2020-01-06T15:00:00Z,3981,131,6465,13041
2020-01-06,32,2020-01-06T15:30:00Z,3661,38,6465,13041
2020-01-06,33,2020-01-06T16:00:00Z,3640,0,6465,13041
2020-01-06,34,2020-01-06T16:30:00Z,3593,0,6465,13041
2020-01-06,35,2020-01-06T17:00:00Z,3453,0,6465,13041
2020-01-06,36,2020-01-06T17:30:00Z,3301,0,6465,13041
2020-01-06,37,2020-01-06T18:00:00Z,3171,0,6465,13041
2020-01-06,38,2020-01-06T18:30:00Z,3014,0,6465,13041
2020-01-06,39,2020-01-06T19:00:00Z,2917,0,6465,13041
2020-01-06,40,2020-01-06T19:30:00Z,2815,0,6465,13041
2020-01-06,41,2020-01-06T20:00:00Z,2672,0,6465,13041
2020-01-06,42,2020-01-06T20:30:00Z,2554,0,6465,13041
2020-01-06,43,2020-01-06T21:00:00Z,2443,0,6465,13041
2020-01-06,44,2020-01-06T21:30:00Z,2352,0,6465,13041
2020-01-06,45,2020-01-06T22:00:00Z,2318,0,6465,13041
2020-01-06,46,2020-01-06T22:30:00Z,2313,0,6465,13041
2020-01-06,47,2020-01-06T23:00:00Z,2220,0,6465,13041
2020-01-06,48,2020-01-06T23:30:00Z,2151,0,6465,13041
2020-01-07,1,2020-01-07T00:00:00Z,2153,0,6465,13041
2020-01-07,2,2020-01-07T00:30:00Z,2192,0,6465,13041
2020-01-07,3,2020-01-07T01:00:00Z,2202,0,6465,13041
2020-01-07,4,2020-01-07T01:30:00Z,2222,0,6465,13041
2020-01-07,5,2020-01-07T02:00:00Z,2322,0,6465,13041
2020-01-07,6,2020-01-07T02:30:00Z,2442,0,6465,13041
2020-01-07,7,2020-01-07T03:00:00Z,2619,0,6465,13041
2020-01-07,8,2020-01-07T03:30:00Z,2795,0,6465,13041
2020-01-07,9,2020-01-07T04:00:00Z,2929,0,6465,13041
2020-01-07,10,2020-01-07T04:30:00Z,3048,0,6465,13041
2020-01-07,11,2020-01-07T05:00:00Z,3185,0,6465,13041
2020-01-07,12,2020-01-07T05:30:00Z,3297,0,6465,13041
2020-01-07,13,2020-01-07T06:00:00Z,3421,0,6465,13041
2020-01-07,14,2020-01-07T06:30:00Z,3526,0,6465,13041
2020-01-07,15,2020-01-07T07:00:00Z,3597,0,6465,13041
2020-01-07,16,2020-01-07T07:30:00Z,3642,0,6465,13041
2020-01-07,17,2020-01-07T08:00:00Z,3821,2,6465,13041
2020-01-07,18,2020-01-07T08:30:00Z,3979,96,6465,13041
2020-01-07,19,2020-01-07T09:00:00Z,4081,231,6465,13041
2020-01-07,20,2020-01-07T09:30:00Z,4142,447,6465,13041
2020-01-07,21,2020-01-07T10:00:00Z,4271,608,6465,13041
2020-01-07,22,2020-01-07T10:30:00Z,4346,771,6465,13041
2020-01-07,23,2020-01-07T11:00:00Z,4493,796,6465,13041
2020-01-07,24,2020-01-07T11:30:00Z,4571,763,6465,13041
2020-01-07,25,2020-01-07T12:00:00Z,4584,861,6465,13041
2020-01-07,26,2020-01-07T12:30:00Z,4554,866,6465,13041
2020-01-07,27,2020-01-07T13:00:00Z,4633,593,6465,13041
2020-01-07,28,2020-01-07T13:30:00Z,4671,482,6465,13041
2020-01-07,29,2020-01-07T14:00:00Z,4717,347,6465,13041
2020-01-07,30,2020-01-07T14:30:00Z,4726,222,6465,13041
2020-01-07,31,2020-01-07T15:00:00Z,4817,82,6465,13041
2020-01-07,32,2020-01-07T15:30:00Z,4857,7,6465,13041
2020-01-07,33,2020-01-07T16:00:00Z,4923,0,6465,13041
2020-01-07,34,2020-01-07T16:30:00Z,4937,0,6465,13041
2020-01-07,35,2020-01-07T17:00:00Z,4981,0,6465,13041
2020-01-07,36,2020-01-07T17:30:00Z,4995,0,6465,13041
2020-01-07,37,2020-01-07T18:00:00Z,5077,0,6465,13041
2020-01-07,38,2020-01-07T18:30:00Z,5107,0,6465,13041
2020-01-07,39,2020-01-07T19:00:00Z,5091,0,6465,13041
2020-01-07,40,2020-01-07T19:30:00Z,5011,0,6465,13041
2020-01-07,41,2020-01-07T20:00:00Z,5080,0,6465,13041
2020-01-07,42,2020-01-07T20:30:00Z,5064,0,6465,13041
2020-01-07,43,2020-01-07T21:00:00Z,5072,0,6465,13041
2020-01-07,44,2020-01-07T21:30:00Z,5034,0,6465,13041
2020-01-07,45,2020-01-07T22:00:00Z,4960,0,6465,13041
2020-01-07,46,2020-01-07T22:30:00Z,4833,0,6465,13041
2020-01-07,47,2020-01-07T23:00:00Z,4753,0,6465,13041
2020-01-07,48,2020-01-07T23:30:00Z,4610,0,6465,13042
2020-01-08,1,2020-01-08T00:00:00Z,4496,0,6465,13042
2020-01-08,2,2020-01-08T00:30:00Z,4331,0,6465,13042
2020-01-08,3,2020-01-08T01:00:00Z,4304,0,6465,13042
2020-01-08,4,2020-01-08T01:30:00Z,4239,0,6465,13042
2020-01-08,5,2020-01-08T02:00:00Z,4056,0,6465,13042
2020-01-08,6,2020-01-08T02:30:00Z,3810,0,6465,13042
2020-01-08,7,2020-01-08T03:00:00Z,3753,0,6465,13042
2020-01-08,8,2020-01-08T03:30:00Z,3641,0,6465,13042
2020-01-08,9,2020-01-08T04:00:00Z,3407,0,6465,13042
2020-01-08,10,2020-01-08T04:30:00Z,3161,0,6465,13042
2020-01-08,11,2020-01-08T05:00:00Z,3125,0,6465,13042
2020-01-08,12,2020-01-08T05:30:00Z,3080,0,6465,13042
2020-01-08,13,2020-01-08T06:00:00Z,2958,0,6465,13042
2020-01-08,14,2020-01-08T06:30:00Z,2848,0,6465,13042
2020-01-08,15,2020-01-08T07:00:00Z,2665,0,6465,13042
2020-01-08,16,2020-01-08T07:30:00Z,2507,0,6465,13042
2020-01-08,17,2020-01-08T08:00:00Z,2398,0,6465,13042
2020-01-08,18,2020-01-08T08:30:00Z,2317,123,6465,13042
2020-01-08,19,2020-01-08T09:00:00Z,2266,387,6465,13042
2020-01-08,20,2020-01-08T09:30:00Z,2242,602,6465,13042
2020-01-08,21,2020-01-08T10:00:00Z,2275,753,6465,13042
2020-01-08,22,2020-01-08T10:30:00Z,2313,1050,6465,13042
2020-01-08,23,2020-01-08T11:00:00Z,2341,1316,6465,13042
2020-01-08,24,2020-01-08T11:30:00Z,2371,1296,6465,13042
2020-01-08,25,2020-01-08T12:00:00Z,2400,1327,6465,13042
2020-01-08,26,2020-01-08T12:30:00Z,2436,1315,6465,13042
2020-01-08,27,2020-01-08T13:00:00Z,2282,1134,6465,13042
2020-01-08,28,2020-01-08T13:30:00Z,2145,773,6465,13042
2020-01-08,29,2020-01-08T14:00:00Z,1998,517,6465,13042
2020-01-08,30,2020-01-08T14:30:00Z,1872,313,6465,13042
2020-01-08,31,2020-01-08T15:00:00Z,1667,116,6465,13042
2020-01-08,32,2020-01-08T15:30:00Z,1525,13,6465,13042
2020-01-08,33,2020-01-08T16:00:00Z,1439,0,6465,13042
2020-01-08,34,2020-01-08T16:30:00Z,1399,0,6465,13042
2020-01-08,35,2020-01-08T17:00:00Z,1218,0,6465,13042
2020-01-08,36,2020-01-08T17:30:00Z,1088,0,6465,13042
2020-01-08,37,2020-01-08T18:00:00Z,1017,0,6465,13042
2020-01-08,38,2020-01-08T18:30:00Z,965,0,6465,13042
2020-01-08,39,2020-01-08T19:00:00Z,923,0,6465,13042
2020-01-08,40,2020-01-08T19:30:00Z,963,0,6465,13042
2020-01-08,41,2020-01-08T20:00:00Z,978,0,6465,13042
2020-01-08,42,2020-01-08T20:30:00Z,1039,0,6465,13042
2020-01-08,43,2020-01-08T21:00:00Z,1116,0,6465,13042
2020-01-08,44,2020-01-08T21:30:00Z,1252,0,6465,13042
2020-01-08,45,2020-01-08T22:00:00Z,1308,0,6465,13042
2020-01-08,46,2020-01-08T22:30:00Z,1426,0,6465,13042
2020-01-08,47,2020-01-08T23:00:00Z,1540,0,6465,13042
2020-01-08,48,2020-01-08T23:30:00Z,1761,0,6465,13042
2020-01-09,1,2020-01-09T00:00:00Z,1867,0,6465,13042
2020-01-09,2,2020-01-09T00:30:00Z,2008,0,6465,13042
2020-01-09,3,2020-01-09T01:00:00Z,2076,0,6465,13042
2020-01-09,4,2020-01-09T01:30:00Z,2162,0,6465,13042
2020-01-09,5,2020-01-09T02:00:00Z,2289,0,6465,13042
2020-01-09,6,2020-01-09T02:30:00Z,2392,0,6465,13042
2020-01-09,7,2020-01-09T03:00:00Z,2573,0,6465,13042
2020-01-09,8,2020-01-09T03:30:00Z,2757,0,6465,13042
2020-01-09,9,2020-01-09T04:00:00Z,2728,0,6465,13042
2020-01-09,10,2020-01-09T04:30:00Z,2669,0,6465,13042
2020-01-09,11,2020-01-09T05:00:00Z,2679,0,6465,13042
