settlement_date,settlement_period,system_sell_price
2022-01-08,46,225.0
2022-01-08,47,220.0
2022-01-08,48,95.94
2022-01-09,1,209.95
2022-01-09,2,211.0
2022-01-09,3,217.0
2022-01-09,4,211.0
2022-01-09,5,209.0
2022-01-09,6,40.81
2022-01-09,7,31.43
2022-01-09,8,31.43
2022-01-09,9,34.07
2022-01-09,10,36.71
2022-01-09,11,209.0
2022-01-09,12,211.0
2022-01-09,13,211.0
2022-01-09,14,69.38
2022-01-09,15,110.0
2022-01-09,16,130.8
2022-01-09,17,209.0
2022-01-09,18,215.0
2022-01-09,19,205.0
2022-01-09,20,205.0
2022-01-09,21,116.0
2022-01-09,22,113.0
2022-01-09,23,113.1
2022-01-09,24,113.1
2022-01-09,25,211.0
2022-01-09,26,215.0
2022-01-09,27,211.0
2022-01-09,28,215.0
2022-01-09,29,223.75
2022-01-09,30,225.0
2022-01-09,31,223.75
2022-01-09,32,215.0
2022-01-09,33,228.0
2022-01-09,34,381.0
2022-01-09,35,381.0
2022-01-09,36,381.0
2022-01-09,37,381.0
2022-01-09,38,228.0
2022-01-09,39,305.0
2022-01-09,40,228.0
2022-01-09,41,228.0
2022-01-09,42,269.0
2022-01-09,43,228.0
2022-01-09,44,203.0
2022-01-09,45,209.0
2022-01-09,46,204.0
2022-01-09,47,198.5
2022-01-09,48,132.05
2022-01-10,1,135.0
2022-01-10,2,135.0
2022-01-10,3,137.0
2022-01-10,4,137.1
2022-01-10,5,137.2
2022-01-10,6,137.21
2022-01-10,7,138.0
2022-01-10,8,137.0
2022-01-10,9,198.5
2022-01-10,10,198.5
2022-01-10,11,215.0
2022-01-10,12,138.25
2022-01-10,13,215.0
2022-01-10,14,215.0
2022-01-10,15,290.39
2022-01-10,16,282.09
2022-01-10,17,292.98
2022-01-10,18,275.62
2022-01-10,19,280.92
2022-01-10,20,281.24
2022-01-10,21,273.12
2022-01-10,22,150.0
2022-01-10,23,160.0
2022-01-10,24,150.0
2022-01-10,25,275.86145
2022-01-10,26,276.41
2022-01-10,27,288.0
2022-01-10,28,274.0
2022-01-10,29,285.0
2022-01-10,30,160.0
2022-01-10,31,291.4
2022-01-10,32,160.0
2022-01-10,33,153.2
2022-01-10,34,153.5
2022-01-10,35,153.2
2022-01-10,36,154.0
2022-01-10,37,154.0
2022-01-10,38,154.0
2022-01-10,39,254.0
2022-01-10,40,222.0
2022-01-10,41,245.0
2022-01-10,42,245.0
2022-01-10,43,239.0
2022-01-10,44,279.0
2022-01-10,45,220.0
2022-01-10,46,215.0
2022-01-10,47,153.6
2022-01-10,48,215.0
2022-01-11,1,247.0
2022-01-11,2,247.0
2022-01-11,3,240.0
2022-01-11,4,154.0
2022-01-11,5,136.25
2022-01-11,6,136.25
2022-01-11,7,174.1
2022-01-11,8,148.0
2022-01-11,9,205.0
2022-01-11,10,205.0
2022-01-11,11,208.1
2022-01-11,12,203.23
2022-01-11,13,220.0
2022-01-11,14,147.75
2022-01-11,15,147.8
2022-01-11,16,274.0
2022-01-11,17,154.0
2022-01-11,18,274.0
2022-01-11,19,154.0
2022-01-11,20,274.0
2022-01-11,21,136.3
2022-01-11,22,282.9
2022-01-11,23,269.0
2022-01-11,24,151.05
2022-01-11,25,151.05
2022-01-11,26,147.75
2022-01-11,27,151.05
2022-01-11,28,151.05
2022-01-11,29,268.0
2022-01-11,30,151.06
2022-01-11,31,142.11
2022-01-11,32,147.0
2022-01-11,33,63.0
2022-01-11,34,288.0
2022-01-11,35,151.05
2022-01-11,36,288.0
2022-01-11,37,285.0
2022-01-11,38,222.5
2022-01-11,39,285.0
2022-01-11,40,151.05
2022-01-11,41,132.0
2022-01-11,42,132.0
2022-01-11,43,132.0
2022-01-11,44,132.0
2022-01-11,45,0.0
2022-01-11,46,-74.58
2022-01-11,47,-63.72
2022-01-11,48,62.0
2022-01-12,1,62.0
2022-01-12,2,203.75
2022-01-12,3,0.0
2022-01-12,4,132.6
2022-01-12,5,132.5572
2022-01-12,6,167.25752
2022-01-12,7,195.0
2022-01-12,8,152.01
2022-01-12,9,139.1
2022-01-12,10,134.1
2022-01-12,11,0.0
2022-01-12,12,0.0
2022-01-12,13,132.6
2022-01-12,14,116.92
2022-01-12,15,198.5
2022-01-12,16,279.5
2022-01-12,17,275.0
2022-01-12,18,284.5
2022-01-12,19,282.0
2022-01-12,20,279.0
2022-01-12,21,279.0
2022-01-12,22,135.0
2022-01-12,23,283.0
2022-01-12,24,273.0
2022-01-12,25,116.0
2022-01-12,26,116.0
2022-01-12,27,116.0
2022-01-12,28,116.0
2022-01-12,29,116.0
2022-01-12,30,116.0
2022-01-12,31,237.4304
2022-01-12,32,249.88
2022-01-12,33,142.0
2022-01-12,34,274.12
2022-01-12,35,143.0
2022-01-12,36,143.0
2022-01-12,37,259.64
2022-01-12,38,251.64
2022-01-12,39,135.0
2022-01-12,40,135.0
2022-01-12,41,116.0
2022-01-12,42,116.0
2022-01-12,43,214.0
2022-01-12,44,210.0
2022-01-12,45,137.2
2022-01-12,46,137.2
2022-01-12,47,127.0
2022-01-12,48,194.0
2022-01-13,1,120.0
2022-01-13,2,190.0
2022-01-13,3,146.12
2022-01-13,4,131.04
2022-01-13,5,137.5
2022-01-13,6,130.0
2022-01-13,7,130.0
2022-01-13,8,130.0
2022-01-13,9,189.25
2022-01-13,10,189.25
2022-01-13,11,130.25
2022-01-13,12,132.0
2022-01-13,13,132.0
2022-01-13,14,0.0
2022-01-13,15,0.0
2022-01-13,16,202.92
2022-01-13,17,265.0
2022-01-13,18,265.0
2022-01-13,19,283.95
2022-01-13,20,101.0
2022-01-13,21,101.0
2022-01-13,22,101.0
2022-01-13,23,101.0
2022-01-13,24,101.0
2022-01-13,25,101.0
2022-01-13,26,101.0
2022-01-13,27,101.0
2022-01-13,28,101.0
2022-01-13,29,101.0
2022-01-13,30,142.2
2022-01-13,31,161.94
2022-01-13,32,268.0
2022-01-13,33,268.0
2022-01-13,34,268.0
2022-01-13,35,268.0
2022-01-13,36,125.0
2022-01-13,37,125.0
2022-01-13,38,0.0
2022-01-13,39,125.0
2022-01-13,40,136.0
2022-01-13,41,136.0
2022-01-13,42,136.0
2022-01-13,43,210.0
2022-01-13,44,200.0
2022-01-13,45,195.0
2022-01-13,46,138.01
2022-01-13,47,100.0
2022-01-13,48,133.15
2022-01-14,1,136.0
2022-01-14,2,184.0
2022-01-14,3,184.0
2022-01-14,4,136.1
2022-01-14,5,133.2
2022-01-14,6,185.0
2022-01-14,7,185.0
2022-01-14,8,185.0
2022-01-14,9,184.9
2022-01-14,10,136.1
2022-01-14,11,136.1
2022-01-14,12,135.92
2022-01-14,13,179.0
2022-01-14,14,275.59912
2022-01-14,15,276.0
2022-01-14,16,275.0
2022-01-14,17,250.0
2022-01-14,18,289.0
2022-01-14,19,280.0
2022-01-14,20,280.0
2022-01-14,21,146.0
2022-01-14,22,146.0
2022-01-14,23,146.0
2022-01-14,24,150.0
2022-01-14,25,147.0
2022-01-14,26,150.0
2022-01-14,27,151.0
2022-01-14,28,153.0
2022-01-14,29,153.1
2022-01-14,30,160.05
2022-01-14,31,160.0
2022-01-14,32,161.0
2022-01-14,33,161.0
2022-01-14,34,161.0
2022-01-14,35,2950.0
2022-01-14,36,162.2
2022-01-14,37,162.2
2022-01-14,38,153.27
2022-01-14,39,162.2
2022-01-14,40,162.9
2022-01-14,41,153.0
2022-01-14,42,146.0
2022-01-14,43,217.0
2022-01-14,44,250.0
2022-01-14,45,250.0
2022-01-14,46,225.0
2022-01-14,47,205.0
2022-01-14,48,205.0
2022-01-15,1,199.0
2022-01-15,2,205.0
2022-01-15,3,188.52
2022-01-15,4,143.0
2022-01-15,5,150.5
2022-01-15,6,145.0
2022-01-15,7,142.0
2022-01-15,8,141.0
2022-01-15,9,142.0
2022-01-15,10,142.0
2022-01-15,11,145.0
2022-01-15,12,199.0
2022-01-15,13,250.0
2022-01-15,14,205.0
2022-01-15,15,198.98
2022-01-15,16,278.0
2022-01-15,17,275.0
2022-01-15,18,278.0
2022-01-15,19,278.0
2022-01-15,20,275.0
2022-01-15,21,275.0
2022-01-15,22,278.0
2022-01-15,23,278.0
2022-01-15,24,278.0
2022-01-15,25,278.0
2022-01-15,26,295.0
2022-01-15,27,275.0
2022-01-15,28,275.0
2022-01-15,29,274.0
2022-01-15,30,278.0
2022-01-15,31,278.0
2022-01-15,32,300.0
2022-01-15,33,300.0
2022-01-15,34,390.0
2022-01-15,35,475.0
2022-01-15,36,395.0
2022-01-15,37,350.0
2022-01-15,38,158.0
2022-01-15,39,280.0
2022-01-15,40,305.0
2022-01-15,41,250.0
2022-01-15,42,235.0
2022-01-15,43,235.0
2022-01-15,44,158.0
2022-01-15,45,219.5
2022-01-15,46,219.5
2022-01-15,47,145.0
2022-01-15,48,198.0
2022-01-16,1,198.0
2022-01-16,2,198.0
2022-01-16,3,185.0
2022-01-16,4,190.0
2022-01-16,5,185.0
2022-01-16,6,142.1
2022-01-16,7,185.0
2022-01-16,8,145.0
2022-01-16,9,185.0
2022-01-16,10,145.0
2022-01-16,11,190.0
2022-01-16,12,198.0
2022-01-16,13,203.0
2022-01-16,14,207.0
2022-01-16,15,207.0
2022-01-16,16,198.0
2022-01-16,17,190.0
2022-01-16,18,289.0
2022-01-16,19,239.5
2022-01-16,20,235.0
2022-01-16,21,235.0
2022-01-16,22,239.5
2022-01-16,23,239.5
2022-01-16,24,230.0
2022-01-16,25,230.0
2022-01-16,26,230.0
2022-01-16,27,239.0
2022-01-16,28,230.0
2022-01-16,29,143.70984
2022-01-16,30,140.0
2022-01-16,31,210.05
2022-01-16,32,211.78
2022-01-16,33,145.0
2022-01-16,34,237.0
2022-01-16,35,245.0
2022-01-16,36,245.0
2022-01-16,37,146.01
2022-01-16,38,161.0
2022-01-16,39,237.0
2022-01-16,40,151.0
2022-01-16,41,143.25688
2022-01-16,42,210.0
2022-01-16,43,215.0
2022-01-16,44,146.1
2022-01-16,45,0.0
2022-01-16,46,65.0
2022-01-16,47,65.0
2022-01-16,48,60.0
2022-01-17,1,60.0
2022-01-17,2,125.0
2022-01-17,3,192.0
2022-01-17,4,192.0
2022-01-17,5,200.0
2022-01-17,6,192.0
2022-01-17,7,102.0
2022-01-17,8,148.0
2022-01-17,9,141.41
2022-01-17,10,192.0
2022-01-17,11,102.5
2022-01-17,12,202.0
2022-01-17,13,210.0
2022-01-17,14,215.0
2022-01-17,15,261.84
2022-01-17,16,271.23
2022-01-17,17,279.2704
2022-01-17,18,290.52
2022-01-17,19,156.79742
2022-01-17,20,155.0
2022-01-17,21,293.88
2022-01-17,22,295.89
2022-01-17,23,284.33
2022-01-17,24,281.0
2022-01-17,25,260.07
2022-01-17,26,156.0
2022-01-17,27,154.0
2022-01-17,28,155.0
2022-01-17,29,160.0
2022-01-17,30,155.0
2022-01-17,31,148.0
2022-01-17,32,155.0
2022-01-17,33,771.99
2022-01-17,34,671.99
2022-01-17,35,671.99
2022-01-17,36,601.99
2022-01-17,37,157.0
2022-01-17,38,157.0
2022-01-17,39,156.0
2022-01-17,40,153.5
2022-01-17,41,182.0
2022-01-17,42,139.0
2022-01-17,43,215.0
2022-01-17,44,149.5
2022-01-17,45,236.0
2022-01-17,46,230.0
2022-01-17,47,230.0
2022-01-17,48,228.76915
2022-01-18,1,145.0
2022-01-18,2,145.0
2022-01-18,3,223.0
2022-01-18,4,145.0
2022-01-18,5,222.5
2022-01-18,6,222.5
2022-01-18,7,295.0
2022-01-18,8,222.5
2022-01-18,9,222.5
2022-01-18,10,265.0
2022-01-18,11,210.0
2022-01-18,12,207.0
2022-01-18,13,200.0
2022-01-18,14,300.0
2022-01-18,15,290.0
2022-01-18,16,295.0
2022-01-18,17,290.0
2022-01-18,18,295.0
2022-01-18,19,295.0
2022-01-18,20,290.0
2022-01-18,21,290.0
2022-01-18,22,279.0
2022-01-18,23,269.98
2022-01-18,24,279.0
2022-01-18,25,295.0
2022-01-18,26,263.0
2022-01-18,27,263.0
2022-01-18,28,263.0
2022-01-18,29,263.0
2022-01-18,30,146.0
2022-01-18,31,390.0
2022-01-18,32,390.0
2022-01-18,33,275.26
2022-01-18,34,277.06
2022-01-18,35,277.56
2022-01-18,36,272.42
2022-01-18,37,259.34
2022-01-18,38,267.16
2022-01-18,39,258.68
2022-01-18,40,229.93
2022-01-18,41,142.55
2022-01-18,42,225.0
2022-01-18,43,222.0
2022-01-18,44,222.0
2022-01-18,45,210.0
2022-01-18,46,206.5
2022-01-18,47,202.0
2022-01-18,48,198.0
2022-01-19,1,193.0
2022-01-19,2,193.0
2022-01-19,3,192.0
2022-01-19,4,191.0
2022-01-19,5,190.9
2022-01-19,6,125.0
2022-01-19,7,192.0
2022-01-19,8,190.9
2022-01-19,9,188.9
2022-01-19,10,155.21
2022-01-19,11,154.51
2022-01-19,12,125.0
2022-01-19,13,0.0
2022-01-19,14,112.12
2022-01-19,15,215.0
2022-01-19,16,233.0
2022-01-19,17,219.0
2022-01-19,18,219.0
2022-01-19,19,219.0
2022-01-19,20,219.0
2022-01-19,21,207.0
2022-01-19,22,207.0
2022-01-19,23,217.0
2022-01-19,24,132.0
2022-01-19,25,136.0
2022-01-19,26,141.1
2022-01-19,27,137.1
2022-01-19,28,136.0
2022-01-19,29,136.0
2022-01-19,30,133.0
2022-01-19,31,142.0
2022-01-19,32,235.0
2022-01-19,33,245.0
2022-01-19,34,249.0
2022-01-19,35,252.37
2022-01-19,36,252.37
2022-01-19,37,231.3
2022-01-19,38,246.0
2022-01-19,39,235.0
2022-01-19,40,219.0
2022-01-19,41,225.0
2022-01-19,42,210.0
2022-01-19,43,205.0
2022-01-19,44,134.5
2022-01-19,45,210.0
2022-01-19,46,126.1
2022-01-19,47,126.1
2022-01-19,48,130.0
2022-01-20,1,130.0
2022-01-20,2,130.0
2022-01-20,3,126.1
2022-01-20,4,126.1
2022-01-20,5,128.0
2022-01-20,6,130.0
2022-01-20,7,240.0
2022-01-20,8,200.0
2022-01-20,9,128.0
2022-01-20,10,128.0
2022-01-20,11,126.0
2022-01-20,12,127.0
2022-01-20,13,268.0
2022-01-20,14,259.95032
2022-01-20,15,269.0
2022-01-20,16,140.0
2022-01-20,17,142.0
2022-01-20,18,268.0
2022-01-20,19,276.0
2022-01-20,20,269.95
2022-01-20,21,269.95
2022-01-20,22,274.0
2022-01-20,23,270.0
2022-01-20,24,269.0
2022-01-20,25,269.0
2022-01-20,26,269.0
2022-01-20,27,108.0
2022-01-20,28,127.1
2022-01-20,29,135.0
2022-01-20,30,279.0
2022-01-20,31,135.1
2022-01-20,32,268.0
2022-01-20,33,271.6526
2022-01-20,34,269.0
2022-01-20,35,274.0
2022-01-20,36,133.38742
2022-01-20,37,135.0
2022-01-20,38,136.1
2022-01-20,39,254.95
2022-01-20,40,259.95
2022-01-20,41,135.0
2022-01-20,42,136.0
2022-01-20,43,273.5
2022-01-20,44,130.0
2022-01-20,45,136.2
2022-01-20,46,195.0
2022-01-20,47,129.6
2022-01-20,48,1.0
2022-01-21,1,131.0
2022-01-21,2,0.0
2022-01-21,3,32.0
2022-01-21,4,131.0
2022-01-21,5,189.0
2022-01-21,6,195.0
2022-01-21,7,131.0
2022-01-21,8,32.0
2022-01-21,9,32.0
2022-01-21,10,32.0
2022-01-21,11,35.31026
2022-01-21,12,131.0
2022-01-21,13,132.3
2022-01-21,14,131.5594
2022-01-21,15,125.0
2022-01-21,16,140.0
2022-01-21,17,131.0
2022-01-21,18,140.0
2022-01-21,19,245.00026
2022-01-21,20,259.0
2022-01-21,21,259.0
2022-01-21,22,264.0
2022-01-21,23,264.0
2022-01-21,24,259.95
2022-01-21,25,259.0
2022-01-21,26,259.0
2022-01-21,27,259.0
2022-01-21,28,259.0
2022-01-21,29,255.0
2022-01-21,30,255.0
2022-01-21,31,139.0
2022-01-21,32,139.0
2022-01-21,33,117.0
2022-01-21,34,259.95
2022-01-21,35,262.0
2022-01-21,36,139.01
2022-01-21,37,126.1
2022-01-21,38,111.0
2022-01-21,39,111.0
2022-01-21,40,134.9
2022-01-21,41,134.9
2022-01-21,42,139.01
2022-01-21,43,138.0
2022-01-21,44,135.5
2022-01-21,45,122.1
2022-01-21,46,92.98794
2022-01-21,47,135.1
2022-01-21,48,139.01
2022-01-22,1,210.0
2022-01-22,2,259.95
2022-01-22,3,210.0
2022-01-22,4,209.5
2022-01-22,5,140.0
2022-01-22,6,138.0
2022-01-22,7,138.0
2022-01-22,8,199.0
2022-01-22,9,199.0
2022-01-22,10,136.0
2022-01-22,11,136.0
2022-01-22,12,209.9
2022-01-22,13,210.0
2022-01-22,14,205.0
2022-01-22,15,138.0
2022-01-22,16,170.0
2022-01-22,17,220.0
2022-01-22,18,229.0
2022-01-22,19,208.0
2022-01-22,20,208.0
2022-01-22,21,208.0
2022-01-22,22,208.0
2022-01-22,23,208.0
2022-01-22,24,208.0
2022-01-22,25,208.0
2022-01-22,26,208.0
2022-01-22,27,208.0
2022-01-22,28,208.0
2022-01-22,29,208.0
2022-01-22,30,142.5
2022-01-22,31,208.0
2022-01-22,32,210.0
2022-01-22,33,142.5
2022-01-22,34,250.0
2022-01-22,35,270.0
2022-01-22,36,264.26
2022-01-22,37,261.48
2022-01-22,38,141.2
2022-01-22,39,125.0
2022-01-22,40,138.05
2022-01-22,41,138.05
2022-01-22,42,141.01
2022-01-22,43,141.01
2022-01-22,44,142.5
2022-01-22,45,138.05
2022-01-22,46,133.0
2022-01-22,47,2.0
2022-01-22,48,138.0
2022-01-23,1,138.05
2022-01-23,2,197.0
2022-01-23,3,137.1
2022-01-23,4,136.0
2022-01-23,5,110.0
2022-01-23,6,136.0
2022-01-23,7,136.0
2022-01-23,8,136.0
2022-01-23,9,136.0
2022-01-23,10,136.0
2022-01-23,11,135.0
